servicio 1	sentido 1	nave 1	viaje 1	por_onu	pol_onu	pod_onu	podl_onu	direct_ts	item_type	cnt_type_iso	comm_name	issuer_name	custumer_type	cantidad	freight_tons_un	weight_un	teus	lost_teus	flete_all_in_us_un	other_cost
NHX	WB	BILBAO BRIDGE	118	CNNGB	CNNGB	BRRIO	BRRIO		DRY	45G0	GENERAL CARGO	Other	no_contract	5	22	110	10	0	1799	0
NHX	WB	BILBAO BRIDGE	118	CNSHK	CNSHK	BRRIO	BRRIO		DRY	22G0	METALS	Other	no_contract	4	11	44	4	0	1893	0
NHX	WB	BILBAO BRIDGE	118	CNSHK	CNSHK	BRRIO	BRRIO		DRY	45G0	MINERALS	Other	no_contract	6	22	132	12	0	1989	0
NHX	WB	BILBAO BRIDGE	118	CNSHK	CNSHK	BRSSZ	BRSSZ		DRY	22G0	GENERAL CARGO	Other	no_contract	5	11	55	5	0	1350	0
NHX	WB	BILBAO BRIDGE	118	CNSHK	CNSHK	BRSSZ	BRSSZ		DRY	42G0	CHEMICALS	Other	no_contract	2	22	44	4	0	1355	0
NHX	WB	BILBAO BRIDGE	118	CNSHK	CNSHK	BRSSZ	BRSSZ		DRY	45G0	METALS	Other	no_contract	1	22	22	2	0	1290	0
NHX	WB	BILBAO BRIDGE	118	CNSHK	CNSHK	BRSSZ	BRSSZ		DRY	45G0	MINERALS	Other	no_contract	2	22	44	4	0	1283	0
NHX	WB	BILBAO BRIDGE	118	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	1890	0
NHX	WB	KOTA LAWA	4	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	KOTA LAWA	4	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	HYUNDAI PARAMOUNT	5	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	HYUNDAI PARAMOUNT	5	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	KOTA LAZIM	3	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	KOTA LAZIM	3	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	HYUNDAI PLATINUM	5	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	HYUNDAI PLATINUM	5	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	KOTA LEMBAH                        	5	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	KOTA LEMBAH                        	5	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	HYUNDAI PARAMOUNT	6	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	HYUNDAI PARAMOUNT	6	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	NYK FURANO	10	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	NYK FURANO	10	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	NYK FUSHIMI	10	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	NYK FUSHIMI	10	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	BREVIK BRIDGE	15	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	BREVIK BRIDGE	15	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	NYK FUJI	15	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	NYK FUJI	15	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	NYK FUTAGO	17	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	NYK FUTAGO	17	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	KOTA LATIF	67	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	KOTA LATIF	67	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
NHX	WB	BILBAO BRIDGE	118	HKHKG	HKHKG	BRRIO	BRRIO		DRY	45G0	CHEMICALS	Other	no_contract	2	22	44	4	0	4000	0
NHX	WB	BILBAO BRIDGE	118	CNSHK	CNSHK	BRSSZ	BRSSZ		NOR	45R1	MINERALS	Other	no_contract	6	22	132	12	0	1200	0
MMX	WB	BONN EXPRESS	89	ESBCN	ESBCN	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	17	17	1	0	1589	0
MMX	WB	BONN EXPRESS	89	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	3	12	36	3	0	1600	0
MMX	WB	BONN EXPRESS	89	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	1	5	5	2	0	2234	0
MMX	WB	BONN EXPRESS	89	ESBCN	ESBCN	MXVER	MXVER		DRY	42G0	GENERAL CARGO	CONTRACT	CONTRACT	2	16	32	4	0	2398	0
MMX	WB	BONN EXPRESS	89	ESBCN	ESBCN	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	5	20	100	10	0	2349	0
MMX	WB	BONN EXPRESS	89	ESVLC	ESVLC	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	5	22	110	5	0	1388	0
MMX	WB	BONN EXPRESS	89	ESVLC	ESVLC	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	1	21	21	2	0	2386	0
MMX	WB	BONN EXPRESS	89	ESVLC	ESVLC	MXATM	MXATM		DRY	45G0	GENERAL CARGO	Other	no_contract	2	16	32	4	0	2437	0
MMX	WB	BONN EXPRESS	89	ESVLC	ESVLC	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	4	16	64	4	0	1598	0
MMX	WB	BONN EXPRESS	89	ESVLC	ESVLC	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	1	24	24	2	0	2433	0
MMX	WB	BONN EXPRESS	89	ESVLC	ESVLC	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	4	16	64	8	0	2435	0
MMX	WB	BONN EXPRESS	89	ITGOA	ITGOA	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	2	10	20	2	0	1795	0
MMX	WB	BONN EXPRESS	89	ITGOA	ITGOA	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	2	24	48	4	0	2381	0
MMX	WB	BONN EXPRESS	89	ITGOA	ITGOA	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	9	18	162	9	0	1494	0
MMX	WB	BONN EXPRESS	89	ITGOA	ITGOA	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	2	17	34	4	0	2338	0
MMX	WB	BONN EXPRESS	89	ITGOA	ITGOA	MXVER	MXVER		DRY	42U1	GENERAL CARGO	Other	no_contract	1	13	13	2	0	3520	0
MMX	WB	BONN EXPRESS	89	ITGOA	ITGOA	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	2	21	42	4	0	2558	0
MMX	WB	BONN EXPRESS	89	ITGOA	ITGOA	USHOU	USHOU		DRY	22G0	METALS	Other	no_contract	1	15	15	1	0	1554	0
MMX	WB	BONN EXPRESS	89	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1919	0
MMX	WB	BONN EXPRESS	89	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	METALS	Other	no_contract	1	21	21	2	0	1903	0
MMX	WB	BONN EXPRESS	89	ITLIV	ITLIV	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	6	6	1	0	1763	0
MMX	WB	BONN EXPRESS	89	ITLIV	ITLIV	MXVER	MXVER		DRY	22G0	CHEMICALS	Other	no_contract	1	22	22	1	0	1665	0
MMX	WB	BONN EXPRESS	89	ITLIV	ITLIV	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1917	0
MMX	WB	BONN EXPRESS	90	ESBCN	ESBCN	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	17	17	1	0	1589	0
MMX	WB	BONN EXPRESS	90	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	3	12	36	3	0	1600	0
MMX	WB	BONN EXPRESS	90	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	1	5	5	2	0	2234	0
MMX	WB	BONN EXPRESS	90	ESBCN	ESBCN	MXVER	MXVER		DRY	42G0	GENERAL CARGO	CONTRACT	CONTRACT	2	16	32	4	0	2398	0
MMX	WB	BONN EXPRESS	90	ESBCN	ESBCN	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	5	20	100	10	0	2349	0
MMX	WB	BONN EXPRESS	90	ESVLC	ESVLC	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	5	22	110	5	0	1388	0
MMX	WB	BONN EXPRESS	90	ESVLC	ESVLC	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	1	21	21	2	0	2386	0
MMX	WB	BONN EXPRESS	90	ESVLC	ESVLC	MXATM	MXATM		DRY	45G0	GENERAL CARGO	Other	no_contract	2	16	32	4	0	2437	0
MMX	WB	BONN EXPRESS	90	ESVLC	ESVLC	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	4	16	64	4	0	1598	0
MMX	WB	BONN EXPRESS	90	ESVLC	ESVLC	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	1	24	24	2	0	2433	0
MMX	WB	BONN EXPRESS	90	ESVLC	ESVLC	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	4	16	64	8	0	2435	0
MMX	WB	BONN EXPRESS	90	ITGOA	ITGOA	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	2	10	20	2	0	1795	0
MMX	WB	BONN EXPRESS	90	ITGOA	ITGOA	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	2	24	48	4	0	2381	0
MMX	WB	BONN EXPRESS	90	ITGOA	ITGOA	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	9	18	162	9	0	1494	0
MMX	WB	BONN EXPRESS	90	ITGOA	ITGOA	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	2	17	34	4	0	2338	0
MMX	WB	BONN EXPRESS	90	ITGOA	ITGOA	MXVER	MXVER		DRY	42U1	GENERAL CARGO	Other	no_contract	1	13	13	2	0	3520	0
MMX	WB	BONN EXPRESS	90	ITGOA	ITGOA	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	2	21	42	4	0	2558	0
MMX	WB	BONN EXPRESS	90	ITGOA	ITGOA	USHOU	USHOU		DRY	22G0	METALS	Other	no_contract	1	15	15	1	0	1554	0
MMX	WB	BONN EXPRESS	90	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1919	0
MMX	WB	BONN EXPRESS	90	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	METALS	Other	no_contract	1	21	21	2	0	1903	0
MMX	WB	BONN EXPRESS	90	ITLIV	ITLIV	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	6	6	1	0	1763	0
MMX	WB	BONN EXPRESS	90	ITLIV	ITLIV	MXVER	MXVER		DRY	22G0	CHEMICALS	Other	no_contract	1	22	22	1	0	1665	0
MMX	WB	BONN EXPRESS	90	ITLIV	ITLIV	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1917	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESBCN	ESBCN	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	17	17	1	0	1589	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	3	12	36	3	0	1600	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	1	5	5	2	0	2234	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESBCN	ESBCN	MXVER	MXVER		DRY	42G0	GENERAL CARGO	CONTRACT	CONTRACT	2	16	32	4	0	2398	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESBCN	ESBCN	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	5	20	100	10	0	2349	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESVLC	ESVLC	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	5	22	110	5	0	1388	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESVLC	ESVLC	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	1	21	21	2	0	2386	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESVLC	ESVLC	MXATM	MXATM		DRY	45G0	GENERAL CARGO	Other	no_contract	2	16	32	4	0	2437	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESVLC	ESVLC	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	4	16	64	4	0	1598	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESVLC	ESVLC	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	1	24	24	2	0	2433	0
MMX	WB	HAMMONIA JUTLANDIA	4	ESVLC	ESVLC	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	4	16	64	8	0	2435	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITGOA	ITGOA	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	2	10	20	2	0	1795	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITGOA	ITGOA	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	2	24	48	4	0	2381	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITGOA	ITGOA	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	9	18	162	9	0	1494	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITGOA	ITGOA	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	2	17	34	4	0	2338	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITGOA	ITGOA	MXVER	MXVER		DRY	42U1	GENERAL CARGO	Other	no_contract	1	13	13	2	0	3520	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITGOA	ITGOA	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	2	21	42	4	0	2558	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITGOA	ITGOA	USHOU	USHOU		DRY	22G0	METALS	Other	no_contract	1	15	15	1	0	1554	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1919	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	METALS	Other	no_contract	1	21	21	2	0	1903	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITLIV	ITLIV	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	6	6	1	0	1763	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITLIV	ITLIV	MXVER	MXVER		DRY	22G0	CHEMICALS	Other	no_contract	1	22	22	1	0	1665	0
MMX	WB	HAMMONIA JUTLANDIA	4	ITLIV	ITLIV	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1917	0
MMX	WB	HEIDELBERG EXPRESS	75	ESBCN	ESBCN	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	17	17	1	0	1589	0
MMX	WB	HEIDELBERG EXPRESS	75	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	3	12	36	3	0	1600	0
MMX	WB	HEIDELBERG EXPRESS	75	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	1	5	5	2	0	2234	0
MMX	WB	HEIDELBERG EXPRESS	75	ESBCN	ESBCN	MXVER	MXVER		DRY	42G0	GENERAL CARGO	CONTRACT	CONTRACT	2	16	32	4	0	2398	0
MMX	WB	HEIDELBERG EXPRESS	75	ESBCN	ESBCN	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	5	20	100	10	0	2349	0
MMX	WB	HEIDELBERG EXPRESS	75	ESVLC	ESVLC	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	5	22	110	5	0	1388	0
MMX	WB	HEIDELBERG EXPRESS	75	ESVLC	ESVLC	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	1	21	21	2	0	2386	0
MMX	WB	HEIDELBERG EXPRESS	75	ESVLC	ESVLC	MXATM	MXATM		DRY	45G0	GENERAL CARGO	Other	no_contract	2	16	32	4	0	2437	0
MMX	WB	HEIDELBERG EXPRESS	75	ESVLC	ESVLC	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	4	16	64	4	0	1598	0
MMX	WB	HEIDELBERG EXPRESS	75	ESVLC	ESVLC	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	1	24	24	2	0	2433	0
MMX	WB	HEIDELBERG EXPRESS	75	ESVLC	ESVLC	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	4	16	64	8	0	2435	0
MMX	WB	HEIDELBERG EXPRESS	75	ITGOA	ITGOA	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	2	10	20	2	0	1795	0
MMX	WB	HEIDELBERG EXPRESS	75	ITGOA	ITGOA	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	2	24	48	4	0	2381	0
MMX	WB	HEIDELBERG EXPRESS	75	ITGOA	ITGOA	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	9	18	162	9	0	1494	0
MMX	WB	HEIDELBERG EXPRESS	75	ITGOA	ITGOA	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	2	17	34	4	0	2338	0
MMX	WB	HEIDELBERG EXPRESS	75	ITGOA	ITGOA	MXVER	MXVER		DRY	42U1	GENERAL CARGO	Other	no_contract	1	13	13	2	0	3520	0
MMX	WB	HEIDELBERG EXPRESS	75	ITGOA	ITGOA	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	2	21	42	4	0	2558	0
MMX	WB	HEIDELBERG EXPRESS	75	ITGOA	ITGOA	USHOU	USHOU		DRY	22G0	METALS	Other	no_contract	1	15	15	1	0	1554	0
MMX	WB	HEIDELBERG EXPRESS	75	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1919	0
MMX	WB	HEIDELBERG EXPRESS	75	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	METALS	Other	no_contract	1	21	21	2	0	1903	0
MMX	WB	HEIDELBERG EXPRESS	75	ITLIV	ITLIV	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	6	6	1	0	1763	0
MMX	WB	HEIDELBERG EXPRESS	75	ITLIV	ITLIV	MXVER	MXVER		DRY	22G0	CHEMICALS	Other	no_contract	1	22	22	1	0	1665	0
MMX	WB	HEIDELBERG EXPRESS	75	ITLIV	ITLIV	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1917	0
MMX	WB	HS DEBUSSY	2	ESBCN	ESBCN	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	17	17	1	0	1589	0
MMX	WB	HS DEBUSSY	2	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	3	12	36	3	0	1600	0
MMX	WB	HS DEBUSSY	2	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	1	5	5	2	0	2234	0
MMX	WB	HS DEBUSSY	2	ESBCN	ESBCN	MXVER	MXVER		DRY	42G0	GENERAL CARGO	CONTRACT	CONTRACT	2	16	32	4	0	2398	0
MMX	WB	HS DEBUSSY	2	ESBCN	ESBCN	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	5	20	100	10	0	2349	0
MMX	WB	HS DEBUSSY	2	ESVLC	ESVLC	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	5	22	110	5	0	1388	0
MMX	WB	HS DEBUSSY	2	ESVLC	ESVLC	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	1	21	21	2	0	2386	0
MMX	WB	HS DEBUSSY	2	ESVLC	ESVLC	MXATM	MXATM		DRY	45G0	GENERAL CARGO	Other	no_contract	2	16	32	4	0	2437	0
MMX	WB	HS DEBUSSY	2	ESVLC	ESVLC	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	4	16	64	4	0	1598	0
MMX	WB	HS DEBUSSY	2	ESVLC	ESVLC	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	1	24	24	2	0	2433	0
MMX	WB	HS DEBUSSY	2	ESVLC	ESVLC	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	4	16	64	8	0	2435	0
MMX	WB	HS DEBUSSY	2	ITGOA	ITGOA	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	2	10	20	2	0	1795	0
MMX	WB	HS DEBUSSY	2	ITGOA	ITGOA	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	2	24	48	4	0	2381	0
MMX	WB	HS DEBUSSY	2	ITGOA	ITGOA	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	9	18	162	9	0	1494	0
MMX	WB	HS DEBUSSY	2	ITGOA	ITGOA	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	2	17	34	4	0	2338	0
MMX	WB	HS DEBUSSY	2	ITGOA	ITGOA	MXVER	MXVER		DRY	42U1	GENERAL CARGO	Other	no_contract	1	13	13	2	0	3520	0
MMX	WB	HS DEBUSSY	2	ITGOA	ITGOA	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	2	21	42	4	0	2558	0
MMX	WB	HS DEBUSSY	2	ITGOA	ITGOA	USHOU	USHOU		DRY	22G0	METALS	Other	no_contract	1	15	15	1	0	1554	0
MMX	WB	HS DEBUSSY	2	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1919	0
MMX	WB	HS DEBUSSY	2	ITGOA	ITGOA	USHOU	USHOU		DRY	45G0	METALS	Other	no_contract	1	21	21	2	0	1903	0
MMX	WB	HS DEBUSSY	2	ITLIV	ITLIV	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	6	6	1	0	1763	0
MMX	WB	HS DEBUSSY	2	ITLIV	ITLIV	MXVER	MXVER		DRY	22G0	CHEMICALS	Other	no_contract	1	22	22	1	0	1665	0
MMX	WB	HS DEBUSSY	2	ITLIV	ITLIV	USHOU	USHOU		DRY	45G0	BEVERAGES (NON/ALCOHOLIC)	Other	no_contract	1	21	21	2	0	1917	0
MMX	WB	HS DEBUSSY	3	ESBCN	ESBCN	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	1	17	17	1	0	1589	0
MMX	WB	HS DEBUSSY	3	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	3	12	36	3	0	1600	0
MMX	WB	HS DEBUSSY	3	ESBCN	ESBCN	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	1	5	5	2	0	2234	0
MMX	WB	HS DEBUSSY	3	ESBCN	ESBCN	MXVER	MXVER		DRY	42G0	GENERAL CARGO	CONTRACT	CONTRACT	2	16	32	4	0	2398	0
MMX	WB	HS DEBUSSY	3	ESBCN	ESBCN	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	5	20	100	10	0	2349	0
MMX	WB	HS DEBUSSY	3	ESVLC	ESVLC	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	5	22	110	5	0	1388	0
MMX	WB	HS DEBUSSY	3	ESVLC	ESVLC	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	1	21	21	2	0	2386	0
MMX	WB	HS DEBUSSY	3	ESVLC	ESVLC	MXATM	MXATM		DRY	45G0	GENERAL CARGO	Other	no_contract	2	16	32	4	0	2437	0
MMX	WB	HS DEBUSSY	3	ESVLC	ESVLC	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	4	16	64	4	0	1598	0
MMX	WB	HS DEBUSSY	3	ESVLC	ESVLC	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	1	24	24	2	0	2433	0
MMX	WB	HS DEBUSSY	3	ESVLC	ESVLC	MXVER	MXVER		DRY	45G0	GENERAL CARGO	Other	no_contract	4	16	64	8	0	2435	0
MMX	WB	HS DEBUSSY	3	ITGOA	ITGOA	MXATM	MXATM		DRY	22G0	GENERAL CARGO	Other	no_contract	2	10	20	2	0	1795	0
MMX	WB	HS DEBUSSY	3	ITGOA	ITGOA	MXATM	MXATM		DRY	42G0	GENERAL CARGO	Other	no_contract	2	24	48	4	0	2381	0
MMX	WB	HS DEBUSSY	3	ITGOA	ITGOA	MXVER	MXVER		DRY	22G0	GENERAL CARGO	Other	no_contract	9	18	162	9	0	1494	0
MMX	WB	HS DEBUSSY	3	ITGOA	ITGOA	MXVER	MXVER		DRY	42G0	GENERAL CARGO	Other	no_contract	2	17	34	4	0	2338	0
